Vernier Format 2
Untitled.cmbl 3/17/2022 11:25:28 .
Latest
Time	Potential 1	EKG	Potential 2
59.595	0.021728515625	-0.00997169356054	3.15216064453
59.6	0.0557556152344	0.0022107816103	3.14971923828
59.605	0.0777282714844	0.017526657455	3.15216064453
59.61	0.0436248779297	0.0335811391639	3.15093994141
59.615	0.0581970214844	0.0455757630514	3.15216064453
59.62	0.0740661621094	0.0538636642571	3.15216064453
59.625	0.112976074219	0.062730578332	3.15216064453
59.63	0.155624389648	0.0765355555519	3.15216064453
59.635	0.200637817383	0.0980281609453	3.14971923828
59.64	0.220169067383	0.126357221962	3.15216064453
59.645	0.205520629883	0.156023868207	3.15093994141
59.65	0.255493164063	0.182728869	3.15216064453
59.655	0.290740966797	0.208610429026	3.15093994141
59.66	0.281051635742	0.234421584859	3.14971923828
59.665	0.300506591797	0.257064818755	3.15216064453
59.67	0.300506591797	0.2753197352	3.15093994141
59.675	0.317520141602	0.289730252545	3.15216064453
59.68	0.307830810547	0.300713659953	3.15093994141
59.685	0.285934448242	0.306865609704	3.15216064453
59.69	0.246948242188	0.305240459792	3.15338134766
59.695	0.199493408203	0.293294017926	3.15216064453
59.7	0.142196655273	0.269655821512	3.15338134766
59.705	0.0765075683594	0.234123429632	3.15216064453
59.71	-0.00146484375	0.186997097684	3.15460205078
59.715	-0.0586853027344	0.130000759994	3.15460205078
59.72	-0.0975952148438	0.0679962497519	3.15582275391
59.725	-0.124374389648	0.007505154932	3.15582275391
59.73	-0.143905639648	-0.0462461101137	3.15460205078
59.735	-0.141464233398	-0.0896888421559	3.15582275391
59.74	-0.147567749023	-0.121002670446	3.15582275391
59.745	-0.149932861328	-0.141132714901	3.15582275391
59.75	-0.140243530273	-0.152100690358	3.15582275391
59.755	-0.121932983398	-0.154909194034	3.15460205078
59.76	-0.121932983398	-0.151050140943	3.15582275391
59.765	-0.123153686523	-0.143835616847	3.15582275391
59.77	-0.113464355469	-0.135967747206	3.15582275391
59.775	-0.112243652344	-0.128336417648	3.15704345703
59.78	-0.0963745117188	-0.120937924508	3.15582275391
59.785	-0.0891265869141	-0.113164349277	3.15826416016
59.79	-0.0586853027344	-0.103835637202	3.15704345703
59.795	-0.0391540527344	-0.0914194968078	3.15826416016
59.8	-0.0634918212891	-0.0776924474153	3.15826416016
59.805	-0.0525817871094	-0.066694869987	3.15948486328
59.81	-0.0586853027344	-0.0594667447554	3.15948486328
59.815	-0.0538024902344	-0.055260847885	3.16070556641
59.82	-0.0330505371094	-0.0521911576148	3.16070556641
59.825	0.00341796875	-0.0464244482067	3.16070556641
59.83	-0.00749206542969	-0.0365766853243	3.16070556641
59.835	-0.00627136230469	-0.0258069185411	3.16192626953
59.84	-0.000244140625	-0.016683640426	3.16192626953
59.845	0.004638671875	-0.00921595925792	3.16192626953
